session,method,gender,emotion,n_annotators,agreement,path,audio_path,utterance_id,oracle_transcript,asr_transcript,utterance_confidence,word_confidences,transcription_success
2,impro,F,neu,4,3,Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F022.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro08/Ses02F_impro08_F022.wav,Ses02F_impro08_F022,"So, it's a five hour flight, but you'll arrive only at eleven a clock in the morning.  So that day, you can have plenty of time to get to your hotel--Rest up and then still have a nice afternoon your first afternoon in Maui.","So it'll, it's a five hour flight, but you'll arrive only at 11 o'clock in the morning. So that day, you can get plenty of time to get to your hotel, rest up, and then still have a nice afternoon, your first afternoon in Maui.",0.9493219599775646,"[{'word': 'So', 'start': 0.0, 'end': 0.2, 'probability': 0.5248653292655945}, {'word': ""it'll,"", 'start': 0.2, 'end': 0.4, 'probability': 0.6647540926933289}, {'word': ""it's"", 'start': 0.52, 'end': 0.62, 'probability': 0.9692724645137787}, {'word': 'a', 'start': 0.62, 'end': 0.66, 'probability': 0.9736698865890503}, {'word': 'five', 'start': 0.66, 'end': 0.84, 'probability': 0.8520300984382629}, {'word': 'hour', 'start': 0.84, 'end': 1.0, 'probability': 0.6591053605079651}, {'word': 'flight,', 'start': 1.0, 'end': 1.3, 'probability': 0.9934083223342896}, {'word': 'but', 'start': 1.34, 'end': 1.56, 'probability': 0.9956451654434204}, {'word': ""you'll"", 'start': 1.56, 'end': 1.82, 'probability': 0.9669917821884155}, {'word': 'arrive', 'start': 1.82, 'end': 2.34, 'probability': 0.9901806116104126}, {'word': 'only', 'start': 2.34, 'end': 2.84, 'probability': 0.9775627851486206}, {'word': 'at', 'start': 2.84, 'end': 3.14, 'probability': 0.980160117149353}, {'word': '11', 'start': 3.14, 'end': 3.46, 'probability': 0.8329392075538635}, {'word': 'o', 'start': 3.46, 'end': 3.62, 'probability': 0.9657124280929565}, {'word': ""'clock"", 'start': 3.62, 'end': 3.82, 'probability': 0.9765342772006989}, {'word': 'in', 'start': 3.82, 'end': 4.0, 'probability': 0.9957789182662964}, {'word': 'the', 'start': 4.0, 'end': 4.08, 'probability': 0.9991201758384705}, {'word': 'morning.', 'start': 4.08, 'end': 4.3, 'probability': 0.994295060634613}, {'word': 'So', 'start': 4.42, 'end': 4.54, 'probability': 0.99334716796875}, {'word': 'that', 'start': 4.54, 'end': 4.68, 'probability': 0.9761179089546204}, {'word': 'day,', 'start': 4.68, 'end': 4.96, 'probability': 0.947726845741272}, {'word': 'you', 'start': 5.14, 'end': 5.36, 'probability': 0.9941214919090271}, {'word': 'can', 'start': 5.36, 'end': 5.48, 'probability': 0.9911097288131714}, {'word': 'get', 'start': 5.48, 'end': 5.62, 'probability': 0.7602967619895935}, {'word': 'plenty', 'start': 5.62, 'end': 5.92, 'probability': 0.9961567521095276}, {'word': 'of', 'start': 5.92, 'end': 6.04, 'probability': 0.9925894737243652}, {'word': 'time', 'start': 6.04, 'end': 6.22, 'probability': 0.9971891045570374}, {'word': 'to', 'start': 6.22, 'end': 6.38, 'probability': 0.9971008896827698}, {'word': 'get', 'start': 6.38, 'end': 6.5, 'probability': 0.9957190155982971}, {'word': 'to', 'start': 6.5, 'end': 6.66, 'probability': 0.9823901653289795}, {'word': 'your', 'start': 6.66, 'end': 6.76, 'probability': 0.9904976487159729}, {'word': 'hotel,', 'start': 6.76, 'end': 7.04, 'probability': 0.9982249140739441}, {'word': 'rest', 'start': 7.32, 'end': 7.46, 'probability': 0.9965342283248901}, {'word': 'up,', 'start': 7.46, 'end': 7.76, 'probability': 0.9928581714630127}, {'word': 'and', 'start': 7.76, 'end': 7.86, 'probability': 0.9976397752761841}, {'word': 'then', 'start': 7.86, 'end': 7.96, 'probability': 0.9803584814071655}, {'word': 'still', 'start': 7.96, 'end': 8.22, 'probability': 0.9803391098976135}, {'word': 'have', 'start': 8.22, 'end': 8.38, 'probability': 0.992265522480011}, {'word': 'a', 'start': 8.38, 'end': 8.46, 'probability': 0.9988794922828674}, {'word': 'nice', 'start': 8.46, 'end': 8.66, 'probability': 0.993894636631012}, {'word': 'afternoon,', 'start': 8.66, 'end': 9.24, 'probability': 0.9966803789138794}, {'word': 'your', 'start': 9.34, 'end': 9.44, 'probability': 0.9854586124420166}, {'word': 'first', 'start': 9.44, 'end': 9.64, 'probability': 0.9958807229995728}, {'word': 'afternoon', 'start': 9.64, 'end': 10.18, 'probability': 0.9963087439537048}, {'word': 'in', 'start': 10.18, 'end': 10.38, 'probability': 0.8597673177719116}, {'word': 'Maui.', 'start': 10.38, 'end': 10.74, 'probability': 0.9773310124874115}]",True
1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F000.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro04/Ses01M_impro04_F000.wav,Ses01M_impro04_F000,You seem kind of down.,You seem to have done.,0.5349599897861481,"[{'word': 'You', 'start': 0.7200000000000002, 'end': 1.08, 'probability': 0.6672139763832092}, {'word': 'seem', 'start': 1.08, 'end': 1.26, 'probability': 0.965065598487854}, {'word': 'to', 'start': 1.26, 'end': 1.36, 'probability': 0.2772875726222992}, {'word': 'have', 'start': 1.36, 'end': 1.5, 'probability': 0.28407323360443115}, {'word': 'done.', 'start': 1.5, 'end': 1.68, 'probability': 0.4811595678329468}]",True
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav,Ses03M_impro08a_M027,"You know maam, we record this conversation so anything you say can be proven in a law of court so keep that in mind.",You know man we record this conversation so anything you say can be proven in the law of court so keep that in mind.,0.7980847315241894,"[{'word': 'You', 'start': 0.42000000000000137, 'end': 0.82, 'probability': 0.15074856579303741}, {'word': 'know', 'start': 0.82, 'end': 0.86, 'probability': 0.8065840005874634}, {'word': 'man', 'start': 0.86, 'end': 1.0, 'probability': 0.5528873205184937}, {'word': 'we', 'start': 1.0, 'end': 1.16, 'probability': 0.6633679866790771}, {'word': 'record', 'start': 1.16, 'end': 1.44, 'probability': 0.7255324125289917}, {'word': 'this', 'start': 1.44, 'end': 1.68, 'probability': 0.987885057926178}, {'word': 'conversation', 'start': 1.68, 'end': 2.16, 'probability': 0.9723685383796692}, {'word': 'so', 'start': 2.16, 'end': 2.54, 'probability': 0.72036212682724}, {'word': 'anything', 'start': 2.54, 'end': 2.88, 'probability': 0.9741533398628235}, {'word': 'you', 'start': 2.88, 'end': 3.2, 'probability': 0.9897823333740234}, {'word': 'say', 'start': 3.2, 'end': 3.5, 'probability': 0.996487021446228}, {'word': 'can', 'start': 3.5, 'end': 3.86, 'probability': 0.9457561373710632}, {'word': 'be', 'start': 3.86, 'end': 4.02, 'probability': 0.513401448726654}, {'word': 'proven', 'start': 4.02, 'end': 4.32, 'probability': 0.8576973080635071}, {'word': 'in', 'start': 4.32, 'end': 4.52, 'probability': 0.764877438545227}, {'word': 'the', 'start': 4.52, 'end': 4.66, 'probability': 0.7552812099456787}, {'word': 'law', 'start': 4.66, 'end': 4.78, 'probability': 0.9714221358299255}, {'word': 'of', 'start': 4.78, 'end': 4.92, 'probability': 0.9269180297851562}, {'word': 'court', 'start': 4.92, 'end': 5.12, 'probability': 0.7177732586860657}, {'word': 'so', 'start': 5.12, 'end': 5.3, 'probability': 0.5573769807815552}, {'word': 'keep', 'start': 5.3, 'end': 5.44, 'probability': 0.9805609583854675}, {'word': 'that', 'start': 5.44, 'end': 5.66, 'probability': 0.9882899522781372}, {'word': 'in', 'start': 5.66, 'end': 5.82, 'probability': 0.6810511946678162}, {'word': 'mind.', 'start': 5.82, 'end': 5.96, 'probability': 0.9534687995910645}]",True
4,script,F,ang,3,2,Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F008.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_1/Ses04F_script02_1_F008.wav,Ses04F_script02_1_F008,There is no point in coming down here.,There is no point in coming down here.,0.9449028074741364,"[{'word': 'There', 'start': 0.40000000000000013, 'end': 0.8, 'probability': 0.6702515482902527}, {'word': 'is', 'start': 0.8, 'end': 1.0, 'probability': 0.960219144821167}, {'word': 'no', 'start': 1.0, 'end': 1.2, 'probability': 0.9913609623908997}, {'word': 'point', 'start': 1.2, 'end': 1.44, 'probability': 0.9968163371086121}, {'word': 'in', 'start': 1.44, 'end': 1.56, 'probability': 0.9861146211624146}, {'word': 'coming', 'start': 1.56, 'end': 1.74, 'probability': 0.9810803532600403}, {'word': 'down', 'start': 1.74, 'end': 1.98, 'probability': 0.9906750321388245}, {'word': 'here.', 'start': 1.98, 'end': 2.3, 'probability': 0.9827044606208801}]",True
1,script,F,neu,3,2,Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F041.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F041.wav,Ses01F_script02_2_F041,"So maybe we are in the wrong spot, but we are with the right person.","So maybe you were in the wrong spot, but we're with the right person.",0.9085909851959774,"[{'word': 'So', 'start': 0.7200000000000002, 'end': 1.2, 'probability': 0.5719653367996216}, {'word': 'maybe', 'start': 1.2, 'end': 1.44, 'probability': 0.9153007864952087}, {'word': 'you', 'start': 1.44, 'end': 1.7, 'probability': 0.8438913226127625}, {'word': 'were', 'start': 1.7, 'end': 1.84, 'probability': 0.7859404683113098}, {'word': 'in', 'start': 1.84, 'end': 2.82, 'probability': 0.9575506448745728}, {'word': 'the', 'start': 2.82, 'end': 2.94, 'probability': 0.9782903790473938}, {'word': 'wrong', 'start': 2.94, 'end': 3.08, 'probability': 0.9994383454322815}, {'word': 'spot,', 'start': 3.08, 'end': 3.5, 'probability': 0.9978864789009094}, {'word': 'but', 'start': 3.52, 'end': 3.76, 'probability': 0.9958250522613525}, {'word': ""we're"", 'start': 3.76, 'end': 3.9, 'probability': 0.7292467355728149}, {'word': 'with', 'start': 3.9, 'end': 4.18, 'probability': 0.9578872919082642}, {'word': 'the', 'start': 4.18, 'end': 4.26, 'probability': 0.9950954914093018}, {'word': 'right', 'start': 4.26, 'end': 4.38, 'probability': 0.9941781759262085}, {'word': 'person.', 'start': 4.38, 'end': 4.76, 'probability': 0.9977772831916809}]",True
2,script,M,neu,3,2,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M012.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M012.wav,Ses02M_script03_2_M012,You can hardly call three liquor glasses in a whole evening going on and on and on.,You can hardly call three Lecure glasses in a whole evening going on and on and on.,0.8811183051735747,"[{'word': 'You', 'start': 0.0, 'end': 0.8, 'probability': 0.6696445345878601}, {'word': 'can', 'start': 0.8, 'end': 0.9, 'probability': 0.9914264678955078}, {'word': 'hardly', 'start': 0.9, 'end': 1.26, 'probability': 0.9956462979316711}, {'word': 'call', 'start': 1.26, 'end': 1.56, 'probability': 0.9968442916870117}, {'word': 'three', 'start': 1.56, 'end': 2.1, 'probability': 0.7536541223526001}, {'word': 'Lecure', 'start': 2.1, 'end': 2.82, 'probability': 0.5100831488768259}, {'word': 'glasses', 'start': 2.82, 'end': 3.18, 'probability': 0.5206686854362488}, {'word': 'in', 'start': 3.18, 'end': 3.44, 'probability': 0.897514820098877}, {'word': 'a', 'start': 3.44, 'end': 3.54, 'probability': 0.9466432332992554}, {'word': 'whole', 'start': 3.54, 'end': 3.66, 'probability': 0.9979094862937927}, {'word': 'evening', 'start': 3.66, 'end': 4.06, 'probability': 0.9988563060760498}, {'word': 'going', 'start': 4.06, 'end': 4.32, 'probability': 0.7787655591964722}, {'word': 'on', 'start': 4.32, 'end': 4.76, 'probability': 0.9884860515594482}, {'word': 'and', 'start': 4.76, 'end': 4.96, 'probability': 0.9710818529129028}, {'word': 'on', 'start': 4.96, 'end': 5.32, 'probability': 0.9965816140174866}, {'word': 'and', 'start': 5.32, 'end': 5.5, 'probability': 0.9695534110069275}, {'word': 'on.', 'start': 5.5, 'end': 5.9, 'probability': 0.9956513047218323}]",True
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F002.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script02_2/Ses03M_script02_2_F002.wav,Ses03M_script02_2_F002,"It's PR.  I mean, somebody sold you a good bill about this wonderful event that going to happen on the beach.",It's PR. Somebody sold you a good bill about this wonderful event that's gonna happen on the beach.,0.9279012795951632,"[{'word': ""It's"", 'start': 0.0, 'end': 0.5, 'probability': 0.8145589530467987}, {'word': 'PR.', 'start': 0.5, 'end': 0.92, 'probability': 0.9729800820350647}, {'word': 'Somebody', 'start': 1.52, 'end': 2.0, 'probability': 0.8502334356307983}, {'word': 'sold', 'start': 2.0, 'end': 2.28, 'probability': 0.7142337560653687}, {'word': 'you', 'start': 2.28, 'end': 2.46, 'probability': 0.9957728981971741}, {'word': 'a', 'start': 2.46, 'end': 2.6, 'probability': 0.9946699738502502}, {'word': 'good', 'start': 2.6, 'end': 2.82, 'probability': 0.8902138471603394}, {'word': 'bill', 'start': 2.82, 'end': 3.14, 'probability': 0.9821017980575562}, {'word': 'about', 'start': 3.14, 'end': 3.64, 'probability': 0.9427422285079956}, {'word': 'this', 'start': 3.64, 'end': 3.8, 'probability': 0.9972018003463745}, {'word': 'wonderful', 'start': 3.8, 'end': 4.22, 'probability': 0.9963445067405701}, {'word': 'event', 'start': 4.22, 'end': 4.48, 'probability': 0.9970888495445251}, {'word': ""that's"", 'start': 4.48, 'end': 4.7, 'probability': 0.9771886467933655}, {'word': 'gonna', 'start': 4.7, 'end': 4.82, 'probability': 0.6129681468009949}, {'word': 'happen', 'start': 4.82, 'end': 5.1, 'probability': 0.9944433569908142}, {'word': 'on', 'start': 5.1, 'end': 5.26, 'probability': 0.996076762676239}, {'word': 'the', 'start': 5.26, 'end': 5.38, 'probability': 0.9852167367935181}, {'word': 'beach.', 'start': 5.38, 'end': 5.62, 'probability': 0.9881872534751892}]",True
1,impro,F,neu,4,3,Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.wav,Ses01F_impro04_M024,I didn't say that.,I didn't say that.,0.8553543388843536,"[{'word': 'I', 'start': 0.0, 'end': 0.84, 'probability': 0.49065637588500977}, {'word': ""didn't"", 'start': 0.84, 'end': 1.04, 'probability': 0.9487996697425842}, {'word': 'say', 'start': 1.04, 'end': 1.18, 'probability': 0.9908026456832886}, {'word': 'that.', 'start': 1.18, 'end': 1.4, 'probability': 0.991158664226532}]",True
1,impro,M,neu,4,3,Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F027.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_F027.wav,Ses01M_impro06_F027,Yeah.,macaron,3.60088677098247e-07,"[{'word': 'macaron', 'start': 0.0, 'end': 0.6, 'probability': 3.60088677098247e-07}]",True
4,impro,M,hap,3,2,Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M030.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro03/Ses04M_impro03_M030.wav,Ses04M_impro03_M030,Yeah.  Well maybe--maybe you're right. Maybe there's something to that.,"Yeah, well maybe you're right. Maybe there's something to that",0.7906327232718467,"[{'word': 'Yeah,', 'start': 0.0, 'end': 0.82, 'probability': 0.3943619132041931}, {'word': 'well', 'start': 0.82, 'end': 2.16, 'probability': 0.98235023021698}, {'word': 'maybe', 'start': 2.16, 'end': 3.84, 'probability': 0.2704891562461853}, {'word': ""you're"", 'start': 3.84, 'end': 4.24, 'probability': 0.6160091608762741}, {'word': 'right.', 'start': 4.24, 'end': 4.54, 'probability': 0.9534311890602112}, {'word': 'Maybe', 'start': 4.54, 'end': 5.2, 'probability': 0.8632029294967651}, {'word': ""there's"", 'start': 5.2, 'end': 5.42, 'probability': 0.9898267984390259}, {'word': 'something', 'start': 5.42, 'end': 5.64, 'probability': 0.9976521134376526}, {'word': 'to', 'start': 5.64, 'end': 5.84, 'probability': 0.9472805857658386}, {'word': 'that', 'start': 5.84, 'end': 6.1, 'probability': 0.8917231559753418}]",True
3,impro,M,sad,4,3,Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F032.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F032.wav,Ses03M_impro02_F032,Honey I can't do it anymore.,I can't do it anymore. Are you kidding me?,0.8022597365909152,"[{'word': 'I', 'start': 0.9399999999999997, 'end': 1.3, 'probability': 0.3933368921279907}, {'word': ""can't"", 'start': 1.3, 'end': 1.62, 'probability': 0.7877950668334961}, {'word': 'do', 'start': 1.62, 'end': 1.78, 'probability': 0.9593819975852966}, {'word': 'it', 'start': 1.78, 'end': 1.9, 'probability': 0.7849496006965637}, {'word': 'anymore.', 'start': 1.9, 'end': 2.3, 'probability': 0.9189134240150452}, {'word': 'Are', 'start': 2.48, 'end': 2.5, 'probability': 0.8195012211799622}, {'word': 'you', 'start': 2.5, 'end': 2.62, 'probability': 0.9933438301086426}, {'word': 'kidding', 'start': 2.62, 'end': 2.86, 'probability': 0.567541241645813}, {'word': 'me?', 'start': 2.86, 'end': 3.04, 'probability': 0.9955743551254272}]",True
3,impro,M,ang,4,2,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F014.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F014.wav,Ses03M_impro08a_F014,I want to talk to a supervisor,I want to talk to a supervisor.,0.8331158246312823,"[{'word': 'I', 'start': 0.5800000000000001, 'end': 0.9, 'probability': 0.6972130537033081}, {'word': 'want', 'start': 0.9, 'end': 1.04, 'probability': 0.7731807827949524}, {'word': 'to', 'start': 1.04, 'end': 1.12, 'probability': 0.9893624186515808}, {'word': 'talk', 'start': 1.12, 'end': 1.3, 'probability': 0.9954469799995422}, {'word': 'to', 'start': 1.3, 'end': 1.42, 'probability': 0.7895130515098572}, {'word': 'a', 'start': 1.42, 'end': 1.44, 'probability': 0.6144524216651917}, {'word': 'supervisor.', 'start': 1.44, 'end': 1.94, 'probability': 0.9726420640945435}]",True
4,script,F,ang,3,3,Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F019.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F019.wav,Ses04F_script01_1_F019,What do you want me to do?  You're old enough to know your own mind.,What do you want me to do? You're old enough to know your own mind.,0.966910445690155,"[{'word': 'What', 'start': 0.45999999999999974, 'end': 0.78, 'probability': 0.6668108105659485}, {'word': 'do', 'start': 0.78, 'end': 0.88, 'probability': 0.9791114926338196}, {'word': 'you', 'start': 0.88, 'end': 0.96, 'probability': 0.989170491695404}, {'word': 'want', 'start': 0.96, 'end': 1.16, 'probability': 0.9963322281837463}, {'word': 'me', 'start': 1.16, 'end': 1.3, 'probability': 0.9961696267127991}, {'word': 'to', 'start': 1.3, 'end': 1.44, 'probability': 0.9895290732383728}, {'word': 'do?', 'start': 1.44, 'end': 1.66, 'probability': 0.9972617626190186}, {'word': ""You're"", 'start': 1.82, 'end': 1.88, 'probability': 0.9441996812820435}, {'word': 'old', 'start': 1.88, 'end': 2.02, 'probability': 0.9888432025909424}, {'word': 'enough', 'start': 2.02, 'end': 2.2, 'probability': 0.9960657954216003}, {'word': 'to', 'start': 2.2, 'end': 2.38, 'probability': 0.9963178634643555}, {'word': 'know', 'start': 2.38, 'end': 2.54, 'probability': 0.9970280528068542}, {'word': 'your', 'start': 2.54, 'end': 2.72, 'probability': 0.9831675887107849}, {'word': 'own', 'start': 2.72, 'end': 2.86, 'probability': 0.9910682439804077}, {'word': 'mind.', 'start': 2.86, 'end': 3.2, 'probability': 0.992580771446228}]",True
